client_id	path	sentence	split
98b81	0019a76004.mp3	একটি বিনোদনপত্রিকায় কুৎসিত ভাষায়	0.26910979954254477
24f73	0019b7ce7f.mp3	আইন এবং রাজনীতির আবির্ভাব হলো	-0.6666001259979996
64092	0019cda4ca.mp3	খাড়া পাহাড়-প্রাচীরের তলার দিকে	0.6610512159699897
60b9d	001aef3bb2.mp3	টিনের স্যুটকেস	-0.22707092385769231
f29bf	001b710504.mp3	ভারতের শতাধিক প্রেক্ষাগৃহে	-0.6401872178672594
b8bdd	001bdb23d2.mp3	মুজিবুর রহমানকেও	0.20193041252084545
3284	001be0a9e1.mp3	আফগানিস্তান বা পাকিস্তানে কাজকে	-0.7047301262497618
91dff	001cebb990.mp3	দুটো আরামদায়ক শয়ন-কক্ষ	-1.2845456926112337
5a61c	001d1c3e9b.mp3	সেপ্টেম্বর ১৩, ১৯০৪	-0.970043785718372
6a35e	001d61b062.mp3	মেনে নিলেন	-1.2557523047029227
903fa	001dd3979d.mp3	পরে দেখলাম	-0.5937822109292675
12702	001dd81463.mp3	মানুষকে উদ্ধার করতে পারে	0.06912461471313233
3fc9d	001f1ac9c6.mp3	জনসংখ্যা বৃদ্ধির হার	-1.1262314578401302
3ccf1	001f3a31d1.mp3	ভূমিকা ছিল	-0.04138106095973194
b2a62	001f8d0ee1.mp3	স্থগিত করেছেন	0.0016934996966121024
7c272	00200225f5.mp3	তাৎক্ষণিকভাবে এর কারণ জানা যায়নি	0.2637474759035309
b8bf0	0020b3d755.mp3	বাণিজ্যে ধর্ম ঢুকেছে	-0.7600589152913171
5901	002141b618.mp3	সহিংস বিক্ষোভের অনেক চিহ্ন	-0.07266202898207595
e2ff7	0021afb685.mp3	নতুন হাসপাতালটা	1.6358962416368472
ee4ad	0022399e6d.mp3	চালানটি পাওয়া যায়	0.7629802041990686
ad050	002261ad52.mp3	থানায় মামলা করেছিলেন	1.6947476620460582
0c39f	0022ad589c.mp3	মোট দশটি খেলা খেলেছে বাংলাদেশ	-0.7245241072574041
92f59	0023d2aed8.mp3	দগ্ধ একজন যাত্রী	-0.6654314109865915
e2ff7	00243e8222.mp3	ছেলেটি আমাকে ছেড়ে চলে যায়	0.38198435479237586
287bd	0024cedb4a.mp3	মিঠাইগুলো আঙিনায় পড়তে	0.9001758674437421
28dfc	0024eee6dc.mp3	গতকাল সকালে ছিল মুষলধারে বৃষ্টি	-1.1500119607920332
25696	0025ef0740.mp3	মিছিলটি ঢাকা-গাজীপুর সড়কে পেীঁছলে	1.9412822003717436
a1201	002619ac0d.mp3	বাস্তবায়ন করতেই	1.0145353015720475
16cfb	002648db9d.mp3	সঙ্কীর্ণ পথে চলিতেছিল	-0.04387902977707433
d136b	0026972ff8.mp3	বাংলা মোটর থেকে মৎস্য ভবন পর্যন্ত	-0.7569445427499507
f658d	0026c78e27.mp3	জানতে চাইলেন	-1.079809810153716
acb88	0026ceb885.mp3	সান্ধ্য কোর্স চালু করার	-0.26829153471090944
6E+62	00275797b0.mp3	ভবানীপুর হাসপাতালে	0.8600869257346243
d5f7b	00291bb8a0.mp3	তিনি যা করেছেন	0.09945236477492846
c11b1	00293e356f.mp3	বাসটি কিছুদূর যাওয়ার পর	-1.0668310655208673
aa820	00297c46ca.mp3	প্রাচীন ইতিহাস	0.4026756861513062
698ff	00299fec69.mp3	এক বছরে ২ হাজার কোটি টাকা	1.6590185773507133
9642e	0029c08f39.mp3	আমরা ধীরে ধীরে সব খোয়াইলাম	0.1737856899828528
8c07c	0029d50ffa.mp3	জেনারেটর সরবরাহ করেছে	1.2641835663739385
5901	002a156bec.mp3	এই ভবনে ওয়ার্ল্ড সার্ভিস	-1.1388591859364368
b8fe1	002a27ea9a.mp3	২০০৫ সাল থেকে তিনি	-0.48287574662998006
3c897	002ad7b2b0.mp3	বুধবার সন্ধ্যা ৬টায় শেষ হয়	1.0819215300147154
ad050	002b3e4783.mp3	৬৪ জন জেলা শিক্ষা অফিসার	-0.7290053743028915
49543	002ba897d0.mp3	হয়ত অন্যরকম মাটি পাওয়া যায়	0.5917156077673194
60b9d	002bb58eca.mp3	আজই কোন এক সময়	-0.7314666009189724
b8bf0	002c1fb537.mp3	গুরুত্বপূর্ণ ভূমিকা পালন করেন	1.1923612732013293
d3e06	002c5a2ebc.mp3	আর কংগ্রেস এগিয়ে আছে	-0.3878576886097278
e89bb	002c730f94.mp3	হাজার হাজার	-0.5999295920566826
ea5be	002c8e148e.mp3	১৮৭৫ থেকে ১৯০৪	-0.2411893626871627
6527	002d56ccd9.mp3	শিক্ষকরা প্রশাসনিক ভবনের সামনে	-0.16746055380975547
25117	002dc1b95b.mp3	আঁতকে উঠে পড়বে	0.07021107603492244
698ff	002e0e1af2.mp3	প্রতিমাসে পাখি বিক্রি করে	0.6320151575239268
29bab	002e9c68b7.mp3	ফর্মুলা আমরা শুধু	-1.681191793501905
256f5	002f014586.mp3	সৌদি আরবের সোফা কারখানায়	0.11493798198448735
8a46d	002f0fd1c3.mp3	আসাদুজ্জামান মজনু	-0.15536772375558047
cb1aa	002f3d0839.mp3	সুতরাং কাব্যকারের ইহাতে	0.6884894093286339
22096	002fb5430c.mp3	কোথায় স্থাপনের উদ্যোগ গ্রহন করেছে	-0.6808004928419201
1cb75	0030199b99.mp3	ট্রেড ইউনিয়নকারী শ্রমিকদের	0.8388599029404409
e9759	0030c16f72.mp3	বিভিন্ন দেশেও দেখা যাবে	-0.448400347844098
47e8d	0030c51a3f.mp3	জ্যাক দ্য রিপার	0.14255557431881102
4dd57	0030dff46c.mp3	মনে হলো	-1.6294601683111811
16cfb	0032c25a68.mp3	সংস্কৃতি রক্ষার	0.677280395718343
f2097	0033d7656c.mp3	জন্মগ্রহণকারী সাবেক ক্রিকেটার	2.0747075077375743
acb88	00350b1301.mp3	অং সান ১৯৩৩ সালে	0.0789451552837208
8c120	0035e21fc8.mp3	চলে যেতে বাধ্য আমি	-1.0416860577691203
d2294	0035e6e6f1.mp3	সবচেয়ে বেশি প্রশংসা কুড়িয়েছেন	1.6783946963672314
6ab59	0035eee977.mp3	সারবত্তা খুঁজতে	1.842125144339074
b9b98	003659c03d.mp3	হাত-মুখ ধুয়ে দেন	0.29249676287832554
6973e	0036ad72d8.mp3	ফেলানীর পরিবারের	-1.2916088475363932
0f047	0036f446bf.mp3	অবসর সময়কালের	-0.12011475717588456
c0d65	0037b82a4a.mp3	গত বছরের	0.8186731750018809
68ab7	0038b1048c.mp3	সার্কাস-তাঁবুর গান বইটিতে	1.0900352730558351
a699c	0038fa4c34.mp3	রান্না শিক্ষা	-0.22159814812835738
577fa	003979d55f.mp3	ওর ধপধপাইয়া হাঁটাটি	-0.7802771329941495
2ee04	003a223cd5.mp3	আইন ব্যবসা	1.3926136003274572
18460	003a969127.mp3	হওয়ার কথা রয়েছে	-0.548589260087079
f4ba7	003c2a04e3.mp3	স্বাধীনতা সংগ্রামে	1.2774485648406875
db735	003c8b650c.mp3	কুরু নামে একজন	-0.266285794478303
80be1	003d78fa0e.mp3	তাদের দুজনারই মনে হল	-1.049083837151148
7027a	003d938253.mp3	বাজারে ক্রেতাও কম	-0.24906808245216627
c9c19	003e0d29ec.mp3	যখন সোলস গঠিত হয়	-1.842719229685645
93bf3	003e1c4dc0.mp3	মেঘ হইয়া যান	1.4717367122277925
5.4E+69	003e75772d.mp3	নহিলে পরকালের কাজ হয় না	0.3324323284488572
4164f	003e7765bc.mp3	একসাথে মিলে কাজ করে	0.21344173978186534
52f27	003e8b3d2d.mp3	আনা হচ্ছে	0.2536668064267244
7aed9	003ee67280.mp3	ভেনেজুয়েলার পর্তুগুয়েসা রাজ্যের	-0.2782777371611132
49d63	003ef05d88.mp3	ফলে কুকুরের দাঁতে	-0.9860037330695662
0a87a	003f18a569.mp3	কোন শিশুই হাত তোলেনি	0.3872867047467415
6527	0040616d81.mp3	এবং দেমোফোনের ভাই	-1.1879138418679482
c5dc8	00409f26d8.mp3	দেশের সবচেয়ে সুন্দরী মেয়েকে	0.6689976480673517
4a67e	0040b6d83d.mp3	গ্রীষ্মকাল	-0.49263483817127995
c0d65	0040c85c2b.mp3	চিহ্নিতকরণের পাশাপাশি	-0.6610588982124931
acb88	0040d873c0.mp3	অমিতাভ বচ্চনের জন্ম	1.182756923229778
32c77	0041455bc9.mp3	আগে বলল না কেন	0.3709478364404941
404ee	0042bbac9a.mp3	এক প্রজন্ম ধরে	-0.03192402027534065
2ee04	0042d77b69.mp3	প্রক্রিয়া এবং এর উদ্দেশ্য নিয়ে	-0.8786843541397166
3fae0	0042e18d8e.mp3	আন্ন্যালাচা এলাকায় এ ঘটনা ঘটে	-0.09360037256471573
e03fc	0043074fc7.mp3	হিন্দু কনের পোশাকে	1.2213969491152994
79b06	004371f1d0.mp3	অ্যাপলের ওয়েবসাইট হেলথবুক নামে	-0.1276505787122289
f1ff2	004385c7db.mp3	ভেবে ঠিক পায় না	-1.3406178887308324
e6e48	0043de8e52.mp3	১৯৯৯ সালে রাজধানীর অদূরে গাজীপুরের কালিয়াকৈরে প্রথম হাইটেক পার্ক স্থাপনের উদ্যোগ নেওয়া হয়।	-0.04355228004979378
dafb6	004417224f.mp3	দাঁতের ওপর বেশি	-0.41119474524081595
2ee04	00441e3049.mp3	রজব আলীর ছেলে	0.5846331207114058
ea8fa	0046b6d8de.mp3	নানা রকম লোক	1.653774561549234
85430	00470f7ed5.mp3	থাকতে দেখা গেছে	1.8601838813761784
1a2a1	004777aade.mp3	যায়যায় দিন পত্রিকার	1.513895863385152
577fa	00478c9532.mp3	আলটিমেটাম দিয়েছেন কৃষকরা	-0.7177582705765819
db181	004795a99a.mp3	কোন তাড়না থেকে	-0.12344678347445519
f1ff2	004806eefb.mp3	গ্রাহক চাহিদা বিবেচনায় নিয়ে	-0.19361187730690124
cc9fd	0048b29e83.mp3	প্রেসিডিয়ামে ঠাঁই দিয়েছিলেন	0.4192494387070573
e3f89	0049304cfe.mp3	এই দর্শকদের মধ্যে	0.264547213764135
7d004	0049d136f9.mp3	সেটি একটি বড় কারণ	2.3112048559478615
68549	004a2234f5.mp3	ভালো বন্ধুও হয়ে উঠতে পারে	-0.7387902837060839
6527	004a64d0e4.mp3	প্রশংসা করেছেন জন কেরি	-1.9827619328243906
ff0fe	004b80d29b.mp3	সংস্কার বাস্তবায়ন কোনো মতেই	-0.6997644021294804
f89d7	004ba71ab0.mp3	৮ রাকাত	1.1187032370161294
c4973	004c00db94.mp3	হবে না	1.6156276542498664
fda1a	004c48fbd2.mp3	যথাযথ দায়িত্ব পালন করার	-0.24492409416699332
121bd	004c5d3b74.mp3	ইরোটিক ছবি	-0.2747237449684434
b8ed8	004cf7fba6.mp3	ভিড়ের মধ্যে	-1.6117973588331573
ce629	004d0d2f48.mp3	আরও সময় প্রয়োজন বলে	1.2770409015528388
e2c11	004d5ff34b.mp3	ভোট হবে ২৪ ফেব্রুয়ারি	-0.32350507877387596
5e80b	004e15eccd.mp3	হয়ে পড়েছিলেন অন্তরীণ	-0.16177422477085712
3fce2	004f197f13.mp3	ইহার রচনাপ্রণালী আজিকালিকার	-0.7155972041616377
ee852	004fe19036.mp3	বিচার স্বচ্ছতার সাথেই হয়েছে	-1.19873665472921
09f0d	004fe9890b.mp3	একটি হাড় থেকে	-0.2737786581461687
32998	00514b8748.mp3	বিকাল ৩টা ৪৫মিনিটে	2.048037462366683
f1240	0051c4fa19.mp3	বাড়ি থেকে বেরোতে গেলে	1.068984504853987
903fa	0053ecc424.mp3	ছোট গাড়ি	-1.6578727530821864
c1e30	0053f36685.mp3	অত্যন্ত মর্মান্তিক ঘটনা	-1.1394977495308791
c463d	00540ef022.mp3	বর্ষবরণের পান্তা ইলিশ দিয়ে	1.1549491071554352
a8710	0054aa9ad4.mp3	যদি আপনি আপনার সম্পর্কে	0.7100051760899967
29bab	0054f9f0b9.mp3	ফেডারেশন	-0.07988539534768539
d2294	0055a3fae2.mp3	পজিশন	0.13730607470384928
d136b	0055b26204.mp3	গাছের পাতা	1.0738259118363804
b8bba	0055e57735.mp3	অজুহাত বলে মন্তব্য করেছেন	0.21553179786364313
932bb	0056a3d9a0.mp3	শক্ত হয়ে পড়েছে	-0.2880308100162949
b8bdd	0056ccda00.mp3	দেশীয় ফোক গানের মাধ্যমেই	-0.47716383963778464
c958a	0056dd2a01.mp3	গান গেয়েছিলাম	1.161157547308431
745b7	0057005cce.mp3	সরকার বাড়িটিকে ইজারা দিয়েছে	-0.17110324039942862
82926	0057ed9147.mp3	এর ফল শুভ হয় নয়	0.6150065285999524
84145	0057f6e266.mp3	এজন্য এটি সরকারের জন্য	0.4405657218077528
16a17	0058c0437a.mp3	নাম অনুসারে	-0.5685181760188376
c41d8	00596b098a.mp3	ডিস্ট্রিক জাজ ছিল	-0.30237193305865656
32c77	0059a0f316.mp3	তাঁকে দেওয়া হয়	-1.357442284211803
f2097	0059a12d9b.mp3	কোন ব্যবস্থা নয় বলেই	0.9841775864425283
e89bb	0059ac7231.mp3	কিছু ভাবা হবেনা	0.13765628453489706
8143b	0059d5ecb7.mp3	ইতোমধ্যে ১৯৪৭ এসে পড়ায়	-0.35940836543861715
d5213	005a38ea54.mp3	অভিভাবকরা আতংকিত হয়ে পড়েন	0.027563017158840828
bbb22	005a4dd9d2.mp3	আল-কায়েদাকে নিয়ে	-0.673088790602279
1c618	005a8a692c.mp3	প্রতিষ্ঠানটি সরবরাহ করছে	-0.20297935682446155
d711f	005c112064.mp3	এই দুইভাবে পাওয়া যায়	1.0019375363779846
9813c	005c5c78d3.mp3	এখন খোঁপায় ফুল	1.42242293223193
0744c	005ccbf1bd.mp3	বুড়িমারী ট্রেন	0.10877020771225321
4fd66	005dbcdcff.mp3	চুল আলতোভাবে ঘষে ঘষে	-0.49964847359662734
79b06	005f1df75f.mp3	নিরাপত্তা ঝুঁকিতে থাকা	0.9856933567077881
9282d	005f57a51b.mp3	ব্যবহার করতে হলো	-0.253287572083521
3f875	005fe05689.mp3	এখানে যে জায়গার কথা বলিতেছি	-0.13240876968800316
2aecc	006060d75f.mp3	এ ছাড়াও ডজনেরও বেশি	0.8127729549989915
8b859	0060e58fd0.mp3	ফলে এ ধরনের ছেলেদেরকে	-2.285196992609751
ab946	006133c285.mp3	নিজেও খুব হাসতেন	0.662793868384092
cf82a	006153d160.mp3	এলাকার উন্নয়নে	0.5757077471376445
b5fdc	006196512c.mp3	জনসংখ্যা হল ৫৭৬৮২ জন	0.8562713907971978
3fae0	00619d4527.mp3	দেবদাস	0.2699682296931715
3c897	0061a1f4a6.mp3	ভূষিত করেন	-0.15572859750015905
ff1eb	0062454b68.mp3	উচ্চারিত করতাম না	-0.339924692900487
b00ba	00624d6b66.mp3	বেশি জাহাজ	-0.4490931375871103
dae88	0062e8be16.mp3	নিশ্চিতের পাশাপাশি	1.7253639567676924
3ccf1	0063306c9b.mp3	এরপরই রয়েছে	-2.513353055885159
c2082	0063437eff.mp3	তুলনামূলক অল্প পরিশ্রম করে	-1.2374613540371944
75626	00638d09d0.mp3	পর্দার আড়ালের কুশীলব	0.520924138809246
b7be9	00653066b4.mp3	বিভিন্ন ধরনের চুলের জন্য	0.0035599581804353756
7df87	00654dda9d.mp3	আমদানিও কমেছে	2.0083188271613497
72649	0065adf655.mp3	বিশ্ববিদ্যালয়ে এ মহাসঙ্কট	-1.7196547188618305
9813c	0066088df7.mp3	তসলিমা নাসরিনের লজ্জা বই	-0.7349642989764228
c7705	00662048f9.mp3	তাঁদের কান্নার শব্দ	-0.37058271430155326
c6848	006695662f.mp3	তবু আমি তো	-0.4726044895425959
0d8c1	0066a7a5bf.mp3	সংবিধান পরিবর্তন করতে হলে	-0.2729795841668052
bf530	00674b228d.mp3	রিজিয়া পারভীন	1.3038916473437192
976b1	00680d0b43.mp3	পাইকারি হারে	-2.2287940987766297
d2d71	00681f8705.mp3	যা ইচ্ছে খাবে, ফুঁকবে	0.9543894334939739
95907	006843004c.mp3	তৃণমূল ঘনিষ্ঠ এই চিত্রশিল্পী	1.0759562614307698
4f2ae	0068949d31.mp3	নন্দিতা দাস	-0.7935801522059447
4ea73	00693224a4.mp3	বার্সেলোনায় অনুষ্ঠিত	-0.23445688691638572
a9a58	00693c01b5.mp3	কয়েক মুহুর্তের জন্য	0.14316061538200336
91230	00695ade49.mp3	রোগবালাই না থাকায়	0.5135445222754034
903fa	0069f0703d.mp3	সংকটের দিকে ঠেলে দিচ্ছে	-0.6400629257638822
bd576	006aab000c.mp3	নওমহলের দশটি	-0.2841270208768475
7d004	006ade289b.mp3	পর্যটকের ভিড়	1.1514793100728766
e3d8b	006b7ec7b3.mp3	সিলেটে আমিও যাব বলে	1.376727068394249
66c6b	006bc72b1c.mp3	নির্বাচিত সরকারের মেয়াদ শেষে	-0.14269600411223982
c5479	006c2d9c0c.mp3	বিশ্ববিদ্যালয় কর্তৃপক্ষ সিদ্ধান্ত	0.5579744218087513
47e8d	006c5dcf50.mp3	যার নাম	0.4479825920084306
2c9c5	006c80a14c.mp3	আদায় করতে পারেনি তারা	0.11440990032899544
9b864	006ccbff50.mp3	ইসি কোনো ব্যবস্থা	0.17491258046198777
28bb3	006d726452.mp3	সমাঝোতার কথা বলে	0.6005700050615158
1279e	006dd2a62c.mp3	ছটু মণ্ডল, সুলতান	-1.0239505687141566
321b6	006eb8eea7.mp3	এর কিছুদিন পরই	-1.3903268308483951
f0f95	006ecb9f46.mp3	যদি প্রিয়জনের লাশটা	0.8901166752128714
2ad74	006eeba0d7.mp3	সবচেয়ে খ্যাতিমান হয়েছিলেন	-1.0768137224149659
c958a	006f9e4ec7.mp3	কেউ দিতে পারছে না	1.036434395597629
239f7	006fa1a68b.mp3	এইচ এস সি	-1.5260992729162215
29d44	007023e27b.mp3	পাঁচটি উইকেট নিয়ে	0.582488039772896
2aecc	0070b801ae.mp3	মৃতের অতীত জীবন	-0.8513773780105258
4dd57	0071b27dd7.mp3	হরতাল কর্মসূচির সাথে রয়েছে	1.1261271772062282
e03fc	007263c3fb.mp3	তার বাজনাটা	-0.060194699412496985
6.5E+31	00727ebc8f.mp3	স্বর্ণপদক প্রদান করা হয়	-0.2934481101850585
e31e7	00728f32ca.mp3	তাই সময় নষ্ট না করে	0.8405029144716774
491a5	0072b55adb.mp3	আমাকে ঘিরিয়া ধরিল	-0.48646887835247493
a1d4a	0073ce2ecf.mp3	শিক্ষার্থীদের হল নির্মাণ	-0.48372559839278034
8458	0073d6fbe7.mp3	এমন কোনও প্রমাণ নেই	-0.4347893981176686
a3a6d	0074030db5.mp3	প্রেমের উক্তি	-0.17695331622100155
10a9f	0074595cf9.mp3	বা আমিনুল হত্যাকাণ্ডের প্রেক্ষিতে	-0.7840064631696078
e6e48	0074cc4bab.mp3	শুধু তাই নয় অনলাইনে ভোটাররা জাতীয় পরিচয়পত্রটি স্মার্ট কার্ড নবায়ন করতেও পারবেন।	0.03495306314102362
f2780	00750889ed.mp3	গেরিলাযুদ্ধ অনেক সময়ই	0.1328797588674963
25117	00751f475c.mp3	সুনন্দার প্রশংসা করছে	1.7580300197464185
698a4	007583919f.mp3	বাবা জ্যোর্তিময় গুহঠাকুরতা	-1.1341489843905561
7b900	0075a2953e.mp3	সন্তুষ্ট হতে পারেননি	-1.0101725469171297
f2097	0075ad2474.mp3	বিআইডব্লিউটিএর চেয়ারম্যানের কাছে	-1.7947018824104735
7a227	0075c16f74.mp3	মেমোরি	1.39704354682382
7c272	0075d2e8f6.mp3	একটা না-ঘুম না	0.06912483940941233
ff0fe	0075dfc1db.mp3	মোহাম্মদ নাসিম সভাপতিত্ব করেন	-0.5935679325972936
420df	0075dfe22b.mp3	পরবর্তী কালে দক্ষিণ আফ্রিকায়	1.0299760160106934
9e923	0075eff2b1.mp3	লড়াই করছে ভারতের জনগণও	1.2397309865266632
aabe7	0075fcf43c.mp3	৭/৮টি মামলা রয়েছে	-0.7055527526932626
4ea73	0076949cc3.mp3	২০০২ সালে তা এসে	1.1616596806221295
943de	0077a85cde.mp3	তার সঠিক কোনো দিক নির্দেশনা	1.6043936239834913
0a87a	0077d47efb.mp3	তার ফাইনালেও	-0.29939404601656056
bcaa8	0077dacfb1.mp3	১০ম দুবাই আন্তর্জাতিক	1.4225302560941715
717bb	00785d5fb1.mp3	সেখানে গেলাম	0.1618850082506269
44322	00787fa6cb.mp3	মর্মস্পর্শীভাবে ফুটিয়ে তোলা হয়েছে	0.18294788706722287
b8bdd	0078ef951d.mp3	সমান সুযোগ রাখা হয়েছে	0.3668729092446095
388c9	00795f0014.mp3	আকরাম আহমেদ	-0.31544042714618636
bf530	0079a6ed9c.mp3	শতাব্দীর একজন	-0.2788872707373608
4c555	0079d20c6c.mp3	মুরগির খামার	0.830468264675782
ff1eb	0079f1fa5b.mp3	প্রধানমন্ত্রী হলেন সরকারপ্রধান	-0.20015408618938882
39dd0	007a4f0f7e.mp3	তারা যেন একটু হলেও	0.08717695068418424
f29bf	007b7e8078.mp3	শ্রীলঙ্কা সিরিজে	-2.6857651951531345
282d3	007c5d1b3e.mp3	পল্লী সঞ্চয় ব্যাংক	0.6803960824943007
bd576	007c6dcfc3.mp3	বধ্যভূমি থাকার বিষয়টি নিশ্চিত করে	1.0087922329929844
f658d	007c7c7f60.mp3	শনাক্ত করতে পারবেন	-1.1173731571303667
66dcd	007c7decde.mp3	চলচ্চিত্র জগতকে বিদায় জানান তিনি	0.07299009728512539
cf82a	007cb9f152.mp3	এমন প্রেক্ষাপটে বিশ্বব্যাংক বলছে	1.5718180892440248
d1a48	007cd93701.mp3	স্পন্দিত হইতে লাগিল	-0.5259701677577411
9c8dd	007d582429.mp3	পাহারারা পাথরের মূর্তি	0.4654794035228085
880ae	007d6368e3.mp3	লোক ক্ষেপেছিল কেন	-0.6044184122106341
2d78f	007d78f402.mp3	চণ্ডীদাস ও জ্ঞানদাসের	1.9431017095591498
ca088	007ed8fdcc.mp3	টাঙ্গাইল চলে আসেন	1.4941883053670246
6e8cb	007f0f33fd.mp3	তাদের অনেকের স্বপ্নই এখন	-0.37983755128128355
b8bdd	007f27e703.mp3	অ্যাডিডাস বলটির	-0.683806500293334
274ee	007f5714dd.mp3	আমি পাঠ্যবইয়ের বাইরে	0.1380786012355989
e8dde	007f61c77a.mp3	সালোকসংশ্লেষণ বেশি হয়	-1.2734615255333341
98b81	007f8a41b1.mp3	এ জন্য ভাষা সরল	-1.8546566388938643
